customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
12658.0,2011-11-21,18,632.05,18.058571428571423,1,317,35,0.0,0,10,0,632.05,0.0,0.0
12659.0,2011-11-10,29,73.68,18.42,1,104,4,0.0,3,11,0,73.67999999999999,0.0,0.0
12660.0,2011-11-28,11,227.1,18.925,1,126,12,0.0,0,13,0,227.10000000000002,0.0,0.0
12662.0,2011-12-09,0,3511.08,15.815675675675676,12,2023,128,1.665158371040724,1,13,0,351.108,95.76152089667565,8.827030303030307
12664.0,2011-12-01,8,4391.88,156.85285714285715,9,1188,9,11.481481481481481,1,12,0,627.4114285714286,217.89538831195821,51.00571428571428
12665.0,2011-01-19,324,43.75,14.583333333333334,2,35,2,3.0,2,8,0,43.75,0.0,0.0
12666.0,2010-12-15,359,-227.44,-113.72,1,-56,2,0.0,2,14,0,-227.44,0.0,0.0
12667.0,2011-10-12,58,460.13,14.3790625,1,391,32,0.0,2,17,0,460.13,0.0,0.0
12668.0,2011-12-02,7,3113.18,18.98280487804878,6,1560,114,2.128834355828221,0,13,0,518.8633333333333,491.93177090595265,-107.49028571428572
12669.0,2011-07-12,150,1427.73,14.568673469387756,2,1104,96,1.0824742268041236,0,10,0,713.865,444.6782414847841,-628.8699999999999
12670.0,2011-11-29,10,2734.15,30.72078651685393,6,1377,57,2.5,3,9,0,683.5375,386.36826615505925,219.06300000000002
12672.0,2011-01-14,329,225.9,22.59,1,78,10,0.0,4,9,0,225.9,0.0,0.0
12673.0,2011-12-04,5,574.52,14.012682926829267,2,349,41,8.025,0,11,0,287.26,93.8472119990786,132.72
12674.0,2011-11-28,11,1796.26,20.88674418604651,7,1096,51,2.2823529411764705,1,9,0,449.065,103.22648545794823,-2.630000000000007
12676.0,2011-11-15,24,1091.39,27.984358974358976,6,664,32,7.473684210526316,1,15,0,181.89833333333334,143.31631343523551,-49.43742857142857
12679.0,2011-10-18,52,896.67,17.243653846153844,9,521,44,4.450980392156863,1,12,0,224.16750000000002,307.2007796620966,-187.67700000000005
12680.0,2011-12-09,0,790.81,16.138979591836733,4,439,32,2.3125,3,12,0,263.6033333333333,13.275828913229207,-13.16499999999999
12684.0,2011-12-02,7,2073.63,21.15948979591837,6,1973,59,2.0927835051546393,1,10,0,414.726,254.71132518990984,-129.279
12685.0,2011-11-11,28,2575.08,17.053509933774833,6,1507,116,0.42,3,10,0,858.36,706.7221199311649,-653.95
12686.0,2010-12-03,371,71.14,11.856666666666667,1,106,6,0.0,4,9,0,71.14,0.0,0.0
12689.0,2011-11-14,25,1139.61,16.280142857142856,2,622,56,1.463768115942029,0,8,0,569.8050000000001,134.03209037391008,189.55
12690.0,2011-05-18,205,335.01,22.334,1,103,15,0.0,2,9,0,335.01,0.0,0.0
12691.0,2011-11-11,28,927.8,34.36296296296296,5,388,20,12.576923076923077,0,14,0,185.56,59.33054019642834,8.769999999999994
12693.0,2011-08-11,120,686.96,18.56648648648649,6,242,34,5.444444444444445,3,8,0,171.74,30.996277195818212,16.343999999999998
12694.0,2011-09-30,70,761.67,21.762,2,503,31,3.2941176470588234,3,17,0,380.83500000000004,6.597306268470497,-9.329999999999984
12695.0,2011-12-02,7,582.1,21.55925925925926,4,220,23,7.730769230769231,2,12,0,145.525,75.17247390723105,-9.400000000000002
12697.0,2011-11-18,21,739.02,18.4755,5,494,36,3.7435897435897436,3,15,0,184.755,141.4024376263248,-67.978
12700.0,2011-12-02,7,4525.99,17.143901515151516,4,2944,192,0.7832699619771863,2,9,0,1131.4975,197.45004252130883,103.25300000000001
12701.0,2011-09-21,79,725.71,14.229607843137256,2,674,49,3.24,2,10,0,362.855,87.36304281559794,123.55000000000001
12702.0,2011-11-20,19,201.0,18.272727272727277,1,52,11,0.0,6,10,0,201.0,0.0,0.0
12703.0,2011-10-06,64,256.7,12.223809523809525,2,160,20,0.35,3,17,0,128.35,194.03010075758863,-274.4
12704.0,2011-12-02,7,1740.84,21.49185185185185,8,991,63,1.975,3,10,0,348.168,206.13495232492718,-35.73500000000001
12707.0,2011-02-21,291,603.42,18.285454545454545,1,256,33,0.0,0,8,0,603.42,0.0,0.0
12708.0,2011-11-10,29,2346.32,14.306829268292685,16,1255,85,2.0306748466257667,0,10,0,234.632,107.27985829388273,-0.5812121212121228
12710.0,2011-09-04,96,1004.57,13.218026315789473,4,842,74,1.3733333333333333,6,14,0,251.14249999999998,301.9759695047494,-90.10500000000002
12712.0,2011-11-17,22,3791.63,29.622109375,17,1019,58,2.677165354330709,4,11,0,379.163,196.28197579842458,-7.286484848484844
12713.0,2011-12-09,0,794.55,21.47432432432432,1,505,37,0.0,4,12,0,794.55,0.0,0.0
12714.0,2011-11-30,9,4294.86,16.908897637795274,5,3046,215,1.1185770750988142,3,9,0,858.9720000000001,294.92005445544055,96.86200000000002
12715.0,2011-08-25,106,263.36,13.861052631578948,1,190,19,0.0,3,15,0,263.36,0.0,0.0
12716.0,2011-12-06,3,963.49,14.38044776119403,2,703,59,1.9545454545454546,4,13,0,481.745,201.0375289591473,-284.30999999999995
12717.0,2011-07-11,151,830.98,15.6788679245283,2,502,48,1.8076923076923077,4,10,0,415.49,133.2896282536642,-188.5
12718.0,2011-09-29,71,202.25,11.23611111111111,1,201,18,0.0,3,16,0,202.25,0.0,0.0
12719.0,2011-12-04,5,536.1,13.4025,3,357,33,1.5128205128205128,6,13,0,268.05,81.03443712397836,114.60000000000002
12721.0,2011-11-08,31,2358.98,14.930253164556962,7,1939,133,2.1082802547770703,3,12,0,393.16333333333336,124.97398395932919,44.93942857142857
12722.0,2011-09-15,85,886.33,15.827321428571429,6,559,49,1.1272727272727272,2,8,0,295.4433333333333,297.7992176506401,-79.82
12723.0,2011-12-06,3,707.07,10.398088235294118,5,433,52,0.8955223880597015,2,15,0,235.68999999999997,154.72517991587537,-120.06499999999998
12724.0,2011-12-04,5,923.41,18.845102040816325,4,439,46,6.770833333333333,0,12,0,230.85250000000002,175.35129338464165,54.137000000000015
12725.0,2010-12-03,371,371.8,16.16521739130435,1,162,23,0.0,4,15,0,371.8,0.0,0.0
12726.0,2011-11-11,28,2411.1,20.607692307692307,7,3132,56,2.8017241379310347,4,13,0,344.4428571428571,186.38948376220924,60.21571428571429
12727.0,2011-11-29,10,3425.7,25.757142857142856,8,2056,108,2.3181818181818183,2,11,0,570.9499999999999,166.54553287314553,-4.618857142857139
12728.0,2011-09-29,71,728.33,17.341190476190476,4,413,37,6.341463414634147,1,13,0,182.0825,38.58266309713038,-10.123000000000001
12729.0,2011-08-18,113,417.01,16.6804,1,231,25,0.0,3,11,0,417.01,0.0,0.0
12732.0,2011-06-13,179,218.26,19.841818181818184,1,110,11,0.0,0,11,0,218.26000000000002,0.0,0.0
12733.0,2011-04-19,234,383.95,17.452272727272728,1,137,22,0.0,1,16,0,383.95,0.0,0.0
12734.0,2010-12-22,352,110.4,27.6,1,88,4,0.0,2,12,0,110.39999999999999,0.0,0.0
12735.0,2011-01-28,315,689.5699999999999,16.818780487804876,2,363,37,0.525,3,14,0,689.5699999999999,0.0,0.0
12736.0,2011-01-11,332,144.0,48.0,1,168,3,0.0,1,7,0,144.0,0.0,0.0
12738.0,2010-12-02,372,137.35,13.735,1,147,10,0.0,3,18,0,137.35,0.0,0.0
12739.0,2011-09-01,99,975.54,26.365945945945946,1,485,37,0.0,3,17,0,975.54,0.0,0.0
12740.0,2011-10-07,63,427.6,15.837037037037035,1,342,27,0.0,4,10,0,427.6,0.0,0.0
12743.0,2011-07-28,134,540.13,4.123129770992366,2,315,114,0.0,3,16,0,540.13,0.0,0.0
12747.0,2011-12-07,2,4196.01,40.73796116504855,11,1275,42,3.5588235294117645,1,14,1,466.22333333333336,195.16695974216537,-13.040333333333331
12749.0,2011-12-06,3,3818.2,16.60086956521739,8,1421,159,0.8995633187772926,0,12,1,954.55,543.5849133913364,-128.498
12750.0,2011-08-03,128,275.88,18.392,1,137,15,0.0,2,9,0,275.88,0.0,0.0
12756.0,2011-09-14,86,112.07999999999998,28.02,1,144,4,0.0,2,9,0,112.08,0.0,0.0
12757.0,2011-11-24,15,4161.75,11.592618384401112,10,2375,235,0.5307262569832403,3,14,0,693.625,645.9864708413018,119.13742857142856
12758.0,2011-08-15,116,2791.59,28.779278350515465,2,2135,84,1.65625,1,12,0,1395.795,246.63177421005588,-348.78999999999996
12759.0,2011-10-18,52,1411.44,15.341739130434783,3,894,80,2.4505494505494507,1,9,0,470.48,106.00262638255717,-5.439999999999998
12762.0,2011-12-02,7,1702.52,25.41074626865672,2,1220,61,0.25757575757575757,4,10,0,851.26,630.2725583428173,891.3400000000001
12763.0,2011-07-24,138,494.08,27.448888888888888,2,316,16,13.529411764705882,6,15,0,247.04,103.29415859573085,-146.07999999999998
12764.0,2011-01-27,316,1693.88,37.64177777777778,1,386,45,0.0,3,10,0,1693.88,0.0,0.0
12766.0,2011-12-06,3,6457.63,21.10336601307189,7,3627,204,1.180327868852459,2,13,0,922.5185714285715,276.0964849727097,15.689642857142859
12769.0,2011-04-15,238,1143.6,35.7375,1,356,32,0.0,4,10,0,1143.6,0.0,0.0
12770.0,2011-05-13,210,1351.45,112.62083333333334,1,743,12,0.0,4,9,0,1351.45,0.0,0.0
12772.0,2011-10-11,59,752.47,13.93462962962963,1,551,54,0.0,1,9,0,752.47,0.0,0.0
12775.0,2011-11-22,17,1246.24,20.100645161290323,6,846,46,4.770491803278689,1,7,0,249.248,96.18909382045346,29.751
12778.0,2011-11-20,19,693.23,15.755227272727272,6,817,39,6.744186046511628,4,15,0,138.64600000000002,66.60916363384246,-11.712999999999997
12779.0,2011-11-18,21,3868.7,24.331446540880503,12,1996,88,2.1835443037974684,2,11,0,483.5875,330.8068730392402,39.43857142857143
12781.0,2011-11-18,21,671.72,23.99,4,592,24,9.666666666666666,0,8,0,167.93,289.76781429275405,-152.53199999999998
12782.0,2011-12-05,4,1881.32,18.4443137254902,6,1056,80,3.4554455445544554,2,10,0,376.264,103.94125951709458,-42.111000000000004
12783.0,2011-12-07,2,1295.87,16.613717948717948,4,611,74,0.935064935064935,4,11,0,323.9675,143.9982873451394,-31.907
12784.0,2011-11-24,15,476.82,8.514642857142857,1,278,53,0.0,3,12,0,476.82,0.0,0.0
12787.0,2011-11-30,9,418.66,24.627058823529413,3,258,16,11.375,1,9,0,139.5533333333333,33.91935337433974,-19.549999999999997
12789.0,2011-10-05,65,76.85,25.616666666666664,1,3,3,0.0,2,13,0,76.85,0.0,0.0
12790.0,2011-05-31,192,294.92,14.746,1,164,20,0.0,1,14,0,294.92,0.0,0.0
12791.0,2010-12-01,373,177.60000000000002,177.60000000000002,1,96,1,,2,11,0,177.60000000000002,0.0,0.0
12792.0,2011-03-28,256,344.54,14.355833333333331,1,215,24,0.0,0,11,0,344.54,0.0,0.0
12793.0,2011-01-09,334,461.48,20.97636363636364,2,292,20,1.7142857142857142,6,12,0,230.74,179.5202696076407,253.88
12794.0,2011-10-17,53,860.41,19.12022222222222,2,592,43,1.0227272727272727,0,14,0,430.205,160.0960463284462,226.40999999999997
12795.0,2011-11-21,18,318.48,24.49846153846154,1,64,13,0.0,0,10,0,318.48,0.0,0.0
12797.0,2010-12-14,360,166.18,10.38625,3,78,12,0.3333333333333333,3,10,0,166.18,0.0,0.0
12802.0,2011-06-09,183,382.58,15.3032,2,300,24,0.125,0,9,0,382.58,0.0,0.0
12808.0,2011-11-03,36,455.65,16.875925925925927,3,187,26,12.73076923076923,3,10,0,151.88333333333333,50.45003303599844,50.45
12809.0,2011-06-24,168,400.36,16.014400000000002,2,216,24,0.375,2,10,0,400.36,0.0,0.0
12811.0,2011-03-23,261,458.85,16.3875,2,227,26,0.8148148148148148,2,10,0,229.425,24.289117933757893,34.349999999999994
12812.0,2011-10-26,44,229.64,15.309333333333337,1,164,15,0.0,2,9,0,229.64000000000001,0.0,0.0
12814.0,2011-08-30,101,85.92,85.92,1,48,1,,1,12,0,85.92,0.0,0.0
12815.0,2011-07-15,147,863.46,19.188,2,374,37,1.1363636363636365,2,13,0,431.73,89.98640897380002,-127.25999999999999
12816.0,2011-09-05,95,452.2000000000001,16.74814814814815,2,125,26,3.076923076923077,3,13,0,226.10000000000002,17.74838020778235,-25.099999999999994
12817.0,2011-03-03,281,126.04,42.01333333333333,1,52,3,0.0,3,16,0,126.04,0.0,0.0
12820.0,2011-12-06,3,942.34,15.97186440677966,4,722,55,5.551724137931035,0,13,1,235.585,75.0494852303021,24.565999999999995
12821.0,2011-05-09,214,92.72,15.453333333333331,1,70,6,0.0,0,15,1,92.72,0.0,0.0
12822.0,2011-09-30,70,918.98,19.55276595744681,3,548,41,0.34782608695652173,1,13,1,918.98,0.0,0.0
12824.0,2011-10-11,59,397.12,15.8848,1,232,25,0.0,1,12,1,397.12,0.0,0.0
12826.0,2011-12-07,2,1468.12,15.618297872340428,8,1054,58,3.849462365591398,3,12,1,244.6866666666667,158.1680355402654,-20.87771428571429
12827.0,2011-12-04,5,430.15,17.206000000000003,3,197,19,1.5833333333333333,2,15,1,143.38333333333333,64.61705141317834,-53.15
12828.0,2011-12-07,2,1018.71,18.19125,6,494,46,2.272727272727273,4,10,1,254.6775,127.88791977743637,22.608999999999998
12829.0,2011-01-21,322,253.05,21.0875,3,375,9,3.3636363636363638,4,11,1,126.525,57.664558005762956,81.55000000000001
12831.0,2011-03-22,262,215.05,23.89444444444445,1,135,9,0.0,1,13,1,215.05,0.0,0.0
12832.0,2011-11-07,32,383.03,14.186296296296296,2,195,27,2.5,4,13,1,191.51500000000001,107.88328160563157,-152.57
12833.0,2011-07-17,145,417.38,17.390833333333333,1,156,24,0.0,6,13,1,417.38,0.0,0.0
12834.0,2011-03-02,282,312.38,17.354444444444443,1,110,18,0.0,2,9,1,312.38,0.0,0.0
12836.0,2011-10-11,59,2610.36,15.002068965517244,4,1062,148,1.4508670520231215,1,15,1,652.59,206.957719997749,-141.01600000000002
12837.0,2011-06-19,173,134.1,11.175,1,24,12,0.0,6,16,1,134.1,0.0,0.0
12838.0,2011-11-06,33,671.95,5.599583333333333,2,355,115,2.857142857142857,6,12,1,335.975,77.5201164214812,-109.63
12839.0,2011-12-07,2,5588.12,17.74006349206349,15,3805,95,1.1464968152866242,3,14,1,508.0109090909091,300.46342627529714,44.901454545454556
12840.0,2011-07-19,143,2714.27,23.398879310344828,6,1505,67,0.6956521739130435,2,12,1,678.5675,133.648739456582,-97.28100000000002
12841.0,2011-12-05,4,3845.63,8.88136258660508,26,2646,230,0.8240740740740741,6,12,1,295.8176923076923,129.33599719038307,-16.080164835164833
12842.0,2011-09-30,70,1118.99,32.9114705882353,2,547,34,7.212121212121212,4,15,1,559.495,351.806836843743,497.53
12843.0,2011-10-05,65,1680.76,15.562592592592592,9,753,69,1.8130841121495327,1,11,1,336.152,306.9660058866454,-40.626000000000005
12844.0,2011-11-10,29,325.96000000000004,6.268461538461539,2,125,47,1.9803921568627452,0,13,1,162.98000000000002,16.82914139223983,-23.799999999999983
12845.0,2011-03-17,267,354.09,13.114444444444445,4,204,26,0.8461538461538461,1,14,1,177.04500000000002,158.32827937547984,223.91
12847.0,2011-11-17,22,843.64,10.043333333333331,1,873,72,0.0,3,13,1,843.64,0.0,0.0
12849.0,2011-11-08,31,992.65,21.57934782608696,2,579,46,5.266666666666667,2,12,1,496.32500000000005,219.0404676081569,-309.77000000000004
12851.0,2011-09-04,96,131.81,2.8044680851063832,1,106,43,0.0,6,12,1,131.81,0.0,0.0
12852.0,2011-02-22,290,299.75,14.9875,2,145,17,0.21052631578947367,4,8,1,299.75,0.0,0.0
12853.0,2011-08-24,107,1881.7,22.401190476190475,9,782,66,2.4578313253012047,3,11,1,376.34,453.4207474851586,-31.34
12854.0,2011-09-22,78,1280.9,11.235964912280702,5,621,97,2.106194690265487,1,14,1,426.9666666666667,69.82307450501828,66.34
12855.0,2010-12-02,372,38.1,12.7,1,30,3,0.0,3,9,1,38.1,0.0,0.0
12856.0,2011-12-02,7,2153.53,6.858375796178344,8,1073,155,0.17252396166134185,4,12,1,717.8433333333332,568.9316641155889,-560.635
12857.0,2011-05-13,210,1106.4,24.05217391304348,2,343,37,2.022222222222222,3,12,1,553.2,351.2906488934768,-496.8
12863.0,2011-10-18,52,504.2,84.03333333333333,2,186,5,29.2,1,14,1,252.10000000000002,380.5648696345999,538.2
12864.0,2011-07-24,138,147.12,49.04,1,216,3,0.0,6,13,1,147.12,0.0,0.0
12865.0,2011-11-13,26,1548.07,16.125729166666666,3,877,87,3.4947368421052634,0,10,0,516.0233333333334,504.51254239447144,303.505
12866.0,2011-03-01,283,499.12,19.9648,1,167,25,0.0,1,14,0,499.12,0.0,0.0
12867.0,2011-11-13,26,3962.99,7.258223443223443,10,4261,240,0.6055045871559633,0,15,1,566.1414285714285,205.78619361111762,86.82107142857141
12868.0,2011-06-07,185,1607.0600000000002,15.0192523364486,6,928,72,1.7452830188679245,2,15,1,321.41200000000003,122.69213124728091,5.713
12870.0,2010-12-08,366,-14.9,-7.449999999999999,1,-2,2,0.0,2,14,1,-14.899999999999999,0.0,0.0
12871.0,2011-09-16,84,380.64,34.60363636363636,2,200,8,12.3,4,15,1,190.32,82.4769349575989,116.63999999999999
12872.0,2011-01-17,326,599.97,9.090454545454548,2,319,58,0.5846153846153846,3,14,1,299.985,111.07940425659477,-157.09000000000003
12873.0,2011-03-02,282,374.0,93.5,1,128,4,0.0,2,14,1,374.0,0.0,0.0
12876.0,2011-10-13,57,2053.02,24.735180722891567,2,1930,66,1.6829268292682926,3,12,0,1026.51,509.23001953930424,720.1600000000002
12877.0,2011-12-06,3,1535.77,9.972532467532467,12,1178,100,2.2745098039215685,1,13,1,139.61545454545455,74.19087671184866,6.7286363636363635
12878.0,2011-11-21,18,841.64,17.176326530612243,3,536,38,5.145833333333333,6,13,1,280.5466666666667,278.201540673903,-164.26500000000001
12879.0,2011-10-26,44,552.5699999999999,46.04749999999999,4,363,7,4.181818181818182,4,12,1,276.285,298.0667214735654,-421.53000000000003
12881.0,2011-03-09,275,298.0,42.57142857142857,1,21,7,0.0,2,11,1,298.0,0.0,0.0
12882.0,2011-11-30,9,1463.04,112.54153846153848,2,246,12,2.0,2,16,1,1463.04,0.0,0.0
12883.0,2011-11-15,24,703.47,16.749285714285715,4,196,39,1.5609756097560976,1,9,1,351.735,85.0013061664349,120.21000000000004
12884.0,2011-09-12,88,309.05,44.15,1,43,7,0.0,0,13,1,309.05,0.0,0.0
12885.0,2011-10-07,63,1158.27,16.087083333333332,4,654,66,0.8450704225352113,0,11,1,579.135,69.6712311503105,-98.52999999999997
12886.0,2011-10-03,67,1351.09,15.7103488372093,3,761,75,1.776470588235294,2,11,1,675.5450000000001,102.02843745740704,-144.29000000000008
12888.0,2011-05-09,214,313.77,44.82428571428572,4,68,4,6.5,1,14,1,104.58999999999999,154.09895424693835,-100.95
12890.0,2011-11-15,24,376.72,4.768607594936708,1,256,78,0.0,1,17,1,376.71999999999997,0.0,0.0
12891.0,2011-06-07,185,331.0,110.33333333333331,3,950,2,53.5,1,11,1,110.33333333333333,83.91861136442462,21.5
12893.0,2011-11-09,30,176.55,5.695161290322581,1,90,27,0.0,2,12,1,176.55,0.0,0.0
12895.0,2011-10-28,42,347.3,14.470833333333331,3,204,22,1.9130434782608696,2,8,1,173.65,97.08576105691299,-137.3
12897.0,2011-05-19,204,216.5,54.125,2,110,3,32.333333333333336,3,11,1,108.25,29.062088706767103,-41.10000000000001
12902.0,2011-03-20,264,138.68,13.868,1,66,10,0.0,6,12,1,138.68,0.0,0.0
12904.0,2011-11-21,18,496.06,6.986760563380281,2,294,59,2.2,0,14,1,248.03,4.723473298326143,6.680000000000007
12906.0,2011-11-28,11,2919.81,46.34619047619047,5,1749,55,1.064516129032258,3,15,1,1459.9050000000002,674.134391979819,-953.3700000000001
12909.0,2011-10-31,39,2128.83,22.1753125,8,1270,78,2.210526315789474,3,12,1,425.76599999999996,344.06280099714354,-143.99900000000002
12910.0,2011-11-16,23,3075.04,41.00053333333333,8,1692,48,2.9324324324324325,3,10,1,512.5066666666667,132.6265407324894,-18.78742857142857
12912.0,2011-12-07,2,1662.3,69.2625,5,670,17,1.5217391304347827,3,13,1,554.1,243.39649874227854,243.09
12913.0,2011-12-05,4,2483.63,49.6726,5,1419,37,7.36734693877551,3,10,1,496.726,358.73709019280403,100.33000000000003
12915.0,2011-07-14,148,363.65,16.529545454545453,2,93,19,10.619047619047619,3,12,1,181.825,25.208356749300414,-35.650000000000006
12916.0,2011-07-24,138,2921.15,27.820476190476192,5,1075,53,1.7307692307692308,6,10,1,730.2875,86.19909449447054,-17.226999999999986
12917.0,2011-08-03,128,594.0,297.0,1,120,2,0.0,2,16,1,594.0,0.0,0.0
12919.0,2011-12-01,8,1301.44,25.02769230769231,8,668,34,3.1176470588235294,1,10,1,216.90666666666667,219.12406637945242,55.60057142857142
12920.0,2011-11-22,17,162.78,6.028888888888889,1,128,27,0.0,1,15,1,162.78,0.0,0.0
12922.0,2011-07-01,161,405.38,14.477857142857143,1,370,28,0.0,4,15,1,405.38,0.0,0.0
12923.0,2011-10-06,64,171.57,6.354444444444444,1,67,27,0.0,3,16,1,171.57,0.0,0.0
12924.0,2011-09-12,88,922.0,30.73333333333333,5,479,21,8.172413793103448,0,13,1,230.5,130.1928689803452,80.99000000000001
12925.0,2011-12-05,4,694.05,15.423333333333332,2,541,42,1.5909090909090908,0,11,1,347.025,30.101535675111304,-42.56999999999999
12928.0,2011-11-04,35,2062.7000000000003,24.555952380952384,5,1472,59,3.8795180722891565,1,10,1,412.53999999999996,103.42421283239239,34.673999999999985
12929.0,2011-08-09,122,105.1,11.677777777777775,2,36,8,23.625,1,12,1,52.55,92.3481456229631,-130.6
12930.0,2011-09-22,78,409.9,15.18148148148148,4,250,20,3.5384615384615383,1,13,1,136.63333333333333,124.1910179253449,-13.659999999999997
12933.0,2011-11-15,24,606.28,5.666168224299065,4,498,103,2.443396226415094,1,16,1,202.09333333333333,80.20515278542479,70.27
12935.0,2011-12-07,2,2156.45,16.588076923076922,8,1852,80,2.4263565891472867,0,13,1,359.4083333333333,60.78264930608625,-26.360857142857146
12936.0,2011-11-22,17,1012.9,16.077777777777776,5,539,56,0.967741935483871,3,13,1,506.45000000000005,412.9645023485675,-584.02
12937.0,2011-11-24,15,1504.27,12.535583333333332,4,1007,81,2.1092436974789917,3,14,1,376.0675,219.1119194042168,156.86100000000002
12938.0,2011-11-14,25,114.14,12.682222222222222,1,140,9,0.0,0,11,1,114.14,0.0,0.0
12940.0,2011-10-24,46,862.44,8.624400000000001,4,399,88,0.41414141414141414,6,12,1,431.22,130.46120112891802,184.5
12942.0,2011-07-31,131,675.6,9.651428571428571,3,198,68,3.391304347826087,6,14,1,225.20000000000002,76.39588274246196,10.164999999999992
12943.0,2011-02-11,301,-3.75,-3.75,1,-1,1,,4,15,1,-3.75,0.0,0.0
12944.0,2011-11-04,35,604.51,20.15033333333333,2,289,29,11.0,4,11,1,302.255,21.64453857212023,30.610000000000014
12945.0,2011-02-24,288,462.95,20.128260869565217,1,165,23,0.0,3,14,1,462.95,0.0,0.0
12947.0,2011-07-19,143,1407.29,13.663009708737864,11,1157,83,2.215686274509804,1,10,1,234.54833333333332,146.35840630680107,-7.468285714285712
12948.0,2011-11-23,16,2053.7,17.40423728813559,8,1077,82,2.1025641025641026,4,10,1,410.73999999999995,133.18571826588618,-56.42900000000001
12949.0,2011-11-09,30,4143.02,18.917899543379,10,2363,166,1.0,4,13,1,1035.755,389.29156523956016,-189.458
12950.0,2011-12-07,2,1843.0,80.1304347826087,3,1380,13,0.9545454545454546,3,15,1,921.5,862.5288516913507,1219.8000000000002
12951.0,2011-12-01,8,1042.07,16.031846153846153,8,500,54,4.96875,3,10,1,173.67833333333337,121.66499700680829,11.57457142857143
12952.0,2011-12-04,5,1382.84,17.285500000000003,5,652,64,0.8987341772151899,3,16,1,345.71,302.37581528069774,-166.48999999999998
